orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
84227PR12A;A;PR12;VE2012;11/10/2017 8:27;49.3;1.11;Frutas y verduras;19;36;32;4466;43;21;42
46972PK82A;A;PK82;VE3797;12/11/2017 8:28;46.47;1.43;Deportes;22;32;30;3346;46;21;29
10100PB33B;B;PB33;VE4277;23/01/2018 9:24;33.94;21.94;Ropa de adultos;20;9;13;2941;52;25;35
40065PK81A;A;PK81;VE5929;23/02/2018 4:05;544.28;2.92;Deportes;32;17;30;2002;7;17;22
18110PE15A;A;PE15;VE3791;27/09/2017 8:45;66.93;6.48;Tecnología;40;4;3;2169;18;12;37
93236PB30A;A;PB30;VE6781;30/07/2017 18:21;111.79;9.63;Ropa de adultos;26;28;1;977;17;24;10
50941PE98A;A;PE98;VE5595;25/11/2017 20:22;71.09;0.42;Tecnología;40;0;38;4406;32;29;42
80160PJ88A;A;PJ88;VE9713;12/10/2017 9:09;43.33;1.17;Mascotas;38;29;38;7046;33;11;44
79578PL24B;B;PL24;VE9623;06/06/2018 21:50;28.53;1.71;Libros;3;18;33;2539;2;34;30
107580PQ40B;B;PQ40;VE9170;14/02/2018 2:38;22.61;20.67;Lácteos;19;17;22;3519;39;8;18
1338PO98A;A;PO98;VE4829;20/06/2018 17:15;83.02;61.49;Productos ecoamigables;27;18;20;576;20;12;32
83873PC34A;A;PC34;VE5999;24/11/2017 12:01;9.17;10.74;Ropa infantil;26;23;19;193;28;7;33
7292PF72A;A;PF72;VE4489;23/06/2018 20:58;26.88;2.24;Muebles;7;2;39;159;34;5;20
57149PR20A;A;PR20;VE2821;20/05/2018 11:45;119.86;5.96;Frutas y verduras;27;39;22;1221;26;25;10
76603PE23A;A;PE23;VE7926;27/01/2018 14:19;148.32;51.16;Tecnología;13;35;21;1633;26;40;13
2775PS11A;A;PS11;VE6781;09/02/2018 3:59;38.11;32.03;Carnicería;6;21;10;819;3;36;23
60740PA26A;A;PA26;VE6422;15/08/2017 10:04;284.75;7.95;Electrodomésticos;5;2;17;2559;15;21;9
82719PE88A;A;PE88;VE1211;27/09/2017 19:06;37.78;14.12;Tecnología;24;18;23;393;17;21;22
3576PT15A;A;PT15;VE1019;09/09/2017 1:51;232.64;7.96;Tarjetas regalo;2;19;35;1113;6;11;20
84267PN54A;A;PN54;VE3858;24/05/2018 18:42;465.43;11.66;Dormitorio;39;36;10;3078;60;13;24
82780PF79B;B;PF79;VE3607;29/09/2017 2:24;127.11;29.67;Muebles;19;11;12;214;42;23;2
69900PN74A;A;PN74;VE3607;13/04/2018 3:29;75.42;35.3;Dormitorio;10;39;7;3686;21;20;9
14260PK32B;B;PK32;VE2305;19/12/2017 8:34;21.89;3.72;Deportes;19;22;15;4032;53;10;3
98295PD39B;B;PD39;VE3743;20/04/2018 9:48;81.37;34.58;Celulares;40;9;1;5592;21;11;37
25123PA56B;B;PA56;VE7281;18/02/2018 8:02;144.47;14.21;Electrodomésticos;39;26;20;565;25;14;17
4881PM69A;A;PM69;VE4454;13/02/2018 12:17;114.65;12.99;Ferretería;37;31;26;2371;21;27;15
98661PF55A;A;PF55;VE8575;16/11/2017 14:18;14.08;0.55;Muebles;36;2;9;771;35;11;28
18939PL27A;A;PL27;VE4454;01/03/2018 5:08;677.94;11.96;Libros;2;8;37;41;20;38;25
14675PA51A;A;PA51;VE6032;16/09/2017 19:48;10.19;23.83;Electrodomésticos;1;19;13;2395;44;33;19
8329PC38A;A;PC38;VE2715;20/01/2018 5:20;75.72;15.32;Ropa infantil;14;1;13;10205;7;30;14
55083PD43A;A;PD43;VE4580;14/02/2018 14:20;126.97;43.75;Celulares;8;26;3;924;20;18;35
3143PC80A;A;PC80;VE3927;04/10/2017 7:09;51.42;19.95;Ropa infantil;35;1;6;2087;27;22;26
75403PC81A;A;PC81;VE6785;29/03/2018 8:16;438.32;0.12;Ropa infantil;32;10;40;521;42;9;24
23285PO34A;A;PO34;VE1402;10/04/2018 18:35;36.54;21.15;Productos ecoamigables;37;20;9;6294;53;34;5
16149PI77A;A;PI77;VE3858;19/01/2018 18:54;34.93;4.27;Juguetes;0;35;31;681;38;15;21
67166PS91B;B;PS91;VE6971;12/09/2017 22:46;311.28;1.38;Carnicería;14;4;26;1132;67;30;30
55680PA68A;A;PA68;VE9713;13/05/2018 4:35;252.05;31.33;Electrodomésticos;25;34;12;913;17;33;34
112342PR92A;A;PR92;VE3215;09/02/2018 16:58;91.9;6.08;Frutas y verduras;17;31;16;2802;18;53;13
108939PG37B;B;PG37;VE2770;30/10/2017 1:05;27.3;22.47;Salud;10;8;18;1120;42;11;30
102558PL10A;A;PL10;VE4333;13/09/2017 7:46;51.21;11.75;Libros;32;32;34;2916;1;18;27
19601PM35A;A;PM35;VE6856;17/07/2017 8:16;90.12;18.65;Ferretería;15;16;38;2954;23;29;20
63984PS72B;B;PS72;VE8613;09/04/2018 21:26;73.82;12.38;Carnicería;15;3;29;2515;32;3;9
87469PS73A;A;PS73;VE3199;07/05/2018 10:57;349.5;3.37;Carnicería;4;7;13;9944;29;24;30
37462PH14A;A;PH14;VE3689;31/05/2018 0:18;97.81;21.88;Bebés ;34;31;0;289;58;44;18
45130PG18B;B;PG18;VE7406;14/10/2017 3:41;8.02;2.1;Salud;3;24;7;348;14;32;18
82990PS57A;A;PS57;VE8544;30/07/2017 23:29;132.05;31.64;Carnicería;6;16;1;6088;55;21;28
49230PB80A;A;PB80;VE8699;17/01/2018 8:40;54.51;5.51;Ropa de adultos;1;14;27;833;40;9;22
35910PE94A;A;PE94;VE3276;23/01/2018 18:56;18.29;26.23;Tecnología;36;7;0;6947;43;12;29
70138PG27A;A;PG27;VE9623;28/07/2017 0:02;10.65;10.65;Salud;40;28;38;1423;36;39;30
105367PS23A;A;PS23;VE9769;10/06/2018 12:38;535.49;34.29;Carnicería;5;0;9;338;18;29;24
53729PP99A;A;PP99;VE6294;08/03/2018 8:29;24.84;19.89;Licor;22;12;28;272;38;30;5
87879PG88A;A;PG88;VE7882;24/07/2017 0:03;47.52;5.18;Salud;29;22;11;793;41;44;6
19327PR37A;A;PR37;VE4819;06/05/2018 4:09;253.16;46.86;Frutas y verduras;15;24;10;569;26;14;7
81692PE59A;A;PE59;VE7866;26/03/2018 23:05;106.49;92.03;Tecnología;9;8;24;4706;26;20;25
106247PN31A;A;PN31;VE3791;16/07/2017 19:32;173.56;4.27;Dormitorio;38;35;22;356;18;2;32
9970PS16A;A;PS16;VE8338;26/08/2017 17:18;83.18;27.18;Carnicería;20;12;1;3204;47;6;12
41431PL58A;A;PL58;VE8544;08/08/2017 18:47;60.35;53.32;Libros;20;25;14;2416;48;24;14
43584PA15B;B;PA15;VE8160;06/01/2018 4:37;12.45;12.95;Electrodomésticos;30;18;20;5089;21;9;39
24631PB62A;A;PB62;VE2233;13/05/2018 10:41;24.48;19.83;Ropa de adultos;12;2;17;987;23;39;23
64457PT29A;A;PT29;VE4446;20/02/2018 1:03;425.53;24.6;Tarjetas regalo;34;15;26;611;37;0;20
42429PN11A;A;PN11;VE2715;17/01/2018 12:31;15.35;79.83;Dormitorio;40;24;16;248;6;13;19
33867PS65A;A;PS65;VE4481;25/02/2018 15:13;85.82;8.13;Carnicería;38;29;36;1458;42;24;23
55340PJ94A;A;PJ94;VE1125;09/09/2017 8:25;189.31;8.86;Mascotas;32;33;39;82;29;38;42
88077PE16A;A;PE16;VE5090;12/01/2018 13:45;115.54;9.43;Tecnología;40;20;19;2863;18;8;17
86908PQ48A;A;PQ48;VE1290;03/08/2017 3:01;420.32;1.18;Lácteos;29;35;33;313;36;4;23
46353PT70A;A;PT70;VE3549;26/10/2017 17:43;104.68;30.75;Tarjetas regalo;1;23;2;3147;39;19;29
67019PC75A;A;PC75;VE6106;29/01/2018 23:37;25.32;31.02;Ropa infantil;32;7;22;4;39;1;28
82782PK95A;A;PK95;VE4502;14/10/2017 23:09;278.62;10.68;Deportes;20;1;24;254;7;8;31
84582PJ61A;A;PJ61;VE3880;25/12/2017 6:52;14.76;29.41;Mascotas;3;23;38;3603;31;16;19
19906PI79A;A;PI79;VE7882;17/02/2018 9:57;256.82;18.45;Juguetes;6;17;4;1348;26;7;5
43236PQ20A;A;PQ20;VE6777;28/11/2017 17:46;103.4;21.82;Lácteos;22;13;25;1011;38;10;22
48797PJ63A;A;PJ63;VE4481;01/06/2018 7:32;16.83;7.66;Mascotas;13;36;12;2035;6;8;25
59084PA18A;A;PA18;VE6495;27/05/2018 4:25;96.46;5.61;Electrodomésticos;36;28;38;500;32;40;22
86624PE97A;A;PE97;VE1307;23/03/2018 19:21;190.36;2.19;Tecnología;9;22;18;443;34;11;16
66855PM42B;B;PM42;VE6781;03/06/2018 0:53;114.33;0.96;Ferretería;22;38;39;9;38;1;17
94646PM37A;A;PM37;VE4436;04/04/2018 20:35;409.53;9.86;Ferretería;28;15;39;11900;23;13;11
44985PG18A;A;PG18;VE6781;28/12/2017 14:19;216.42;6.76;Salud;30;18;25;674;43;13;16
80464PH34A;A;PH34;VE1175;30/05/2018 21:09;284.88;7.69;Bebés ;3;1;10;5383;1;8;20
39000PN56A;A;PN56;VE7204;17/02/2018 12:59;99.14;24.74;Dormitorio;9;40;20;1089;42;6;27
62775PK44A;A;PK44;VE2456;19/11/2017 11:38;7.21;37.01;Deportes;16;15;18;312;21;33;22
21484PO40A;A;PO40;VE1175;05/05/2018 17:22;233.55;6.61;Productos ecoamigables;5;11;29;4071;36;15;19
64206PM80A;A;PM80;VE8467;17/01/2018 10:40;63.88;20.79;Ferretería;31;30;13;1100;34;41;20
90763PO63A;A;PO63;VE3927;20/01/2018 1:15;191.13;4.65;Productos ecoamigables;25;20;40;2483;40;9;4
94466PP10A;A;PP10;VE6495;31/01/2018 9:35;11.92;14.32;Licor;20;18;4;5098;49;15;36
6756PK72A;A;PK72;VE6856;12/04/2018 22:15;189.32;47.6;Deportes;32;8;8;3436;21;5;39
100260PT91A;A;PT91;VE9713;06/06/2018 17:12;231.53;7.99;Tarjetas regalo;34;39;32;983;21;15;2
90888PI21A;A;PI21;VE1175;28/02/2018 1:10;13.91;4.27;Juguetes;25;10;22;867;16;23;12
110326PO39A;A;PO39;VE3880;07/10/2017 1:15;107.76;51.04;Productos ecoamigables;36;12;17;1448;36;14;8
19018PB95A;A;PB95;VE8486;25/04/2018 21:21;9.22;9.13;Ropa de adultos;12;1;14;744;9;9;13
83894PQ69A;A;PQ69;VE1307;24/01/2018 16:18;32.98;56.41;Lácteos;30;17;35;4090;27;23;31
3187PN73A;A;PN73;VE6571;21/07/2017 13:46;51.23;34.56;Dormitorio;21;27;13;407;55;12;45
60297PI52A;A;PI52;VE5389;30/04/2018 20:37;0.26;2;Juguetes;25;4;36;1267;21;5;10
61271PP94A;A;PP94;VE5993;21/01/2018 17:23;282.57;1.99;Licor;16;11;8;5926;17;0;9
111910PG63E;E;PG63;VE6422;24/04/2018 22:58;178.99;17.61;Salud;13;31;38;382;67;28;17
2555PP74A;A;PP74;VE7888;21/12/2017 4:38;59.84;11.88;Licor;23;14;18;4891;3;2;10
106580PB73B;B;PB73;VE7348;08/04/2018 6:43;91.48;1.7;Ropa de adultos;29;39;7;2121;19;11;32
2908PA63A;A;PA63;VE1019;24/07/2017 19:32;122.72;11.04;Electrodomésticos;11;21;22;758;18;18;10
34420PK33A;A;PK33;VE3199;26/11/2017 20:20;23.61;7.18;Deportes;38;0;20;1491;16;8;35
26429PJ24A;A;PJ24;VE7926;15/01/2018 18:22;122.87;35.25;Mascotas;31;21;32;2148;29;1;22
38484PG36A;A;PG36;VE3482;19/11/2017 19:30;87.72;2.69;Salud;39;14;26;850;13;3;36
66913PD41E;E;PD41;VE8455;30/11/2017 11:09;31.98;18.98;Celulares;12;15;9;601;49;22;40
13834PK13A;A;PK13;VE4365;19/05/2018 22:13;76.54;3.5;Deportes;33;9;21;1666;22;6;22
108965PJ88A;A;PJ88;VE4580;02/02/2018 1:12;169.43;35.29;Mascotas;38;30;11;1553;21;26;22
45226PG66B;B;PG66;VE1558;21/01/2018 16:02;238.76;3.41;Salud;13;6;17;4070;29;26;34
40504PO43B;B;PO43;VE5979;28/11/2017 4:35;266.45;18.43;Productos ecoamigables;37;18;6;829;26;19;12
79281PN17A;A;PN17;VE9555;17/04/2018 2:04;331.24;35.84;Dormitorio;10;15;1;15438;29;15;20
45436PE63A;A;PE63;VE7888;26/12/2017 6:24;186.74;1.94;Tecnología;26;23;2;203;32;3;16
23747PQ75A;A;PQ75;VE6668;31/08/2017 10:27;101.38;40.56;Lácteos;25;16;3;549;23;38;37
60644PL17A;A;PL17;VE8325;22/06/2018 6:16;31.2;3.57;Libros;31;14;32;2350;32;23;10
50316PB73A;A;PB73;VE3276;12/03/2018 4:17;33.89;20.88;Ropa de adultos;26;0;17;392;10;12;7
21841PL86A;A;PL86;VE4333;27/04/2018 18:03;104.24;12.03;Libros;32;39;19;1766;35;11;40
46339PN25A;A;PN25;VE6495;12/11/2017 3:04;126.57;21.68;Dormitorio;7;19;28;3;26;30;27
100088PM44A;A;PM44;VE3927;25/04/2018 4:24;49.97;23.75;Ferretería;22;22;7;10678;19;19;21
92544PJ50A;A;PJ50;VE7671;05/02/2018 17:00;14.16;3.56;Mascotas;18;5;16;1901;55;7;54
14440PF99A;A;PF99;VE6106;02/09/2017 10:13;1.19;13.31;Muebles;21;15;2;6796;26;13;18
100857PE77B;B;PE77;VE4052;06/02/2018 20:41;258.02;5.1;Tecnología;34;5;36;4577;25;25;7
28253PG72C;C;PG72;VE6777;10/01/2018 4:38;291.38;16.47;Salud;32;9;12;2977;42;18;17
92765PR20A;A;PR20;VE8325;18/11/2017 15:50;216.94;0.76;Frutas y verduras;23;9;40;110;52;17;39
28778PR68A;A;PR68;VE8467;16/03/2018 15:19;251.42;10.18;Frutas y verduras;8;3;4;450;13;12;15
43055PC98A;A;PC98;VE3840;07/11/2017 9:14;290.48;15.51;Ropa infantil;9;4;3;1834;19;10;38
8269PR52A;A;PR52;VE5979;30/01/2018 6:13;108.49;8.26;Frutas y verduras;16;34;9;1801;32;2;16
84835PP87A;A;PP87;VE8575;29/12/2017 6:44;0.38;13.34;Licor;7;4;9;970;12;21;11
47806PK19A;A;PK19;VE5109;18/03/2018 3:18;9.41;6.07;Deportes;35;19;3;1094;24;50;26
41687PR84A;A;PR84;VE7671;13/12/2017 21:41;139.46;5.69;Frutas y verduras;21;12;11;1328;36;2;7
98315PE69A;A;PE69;VE7885;21/03/2018 18:58;4.27;3.74;Tecnología;26;35;12;3699;48;23;22
61522PP35A;A;PP35;VE7888;10/08/2017 9:36;28.71;82.76;Licor;5;13;7;822;32;5;29
79989PN91A;A;PN91;VE4365;30/11/2017 2:57;85.58;33.02;Dormitorio;9;23;29;1053;50;32;27
57591PS38A;A;PS38;VE3858;14/01/2018 22:28;4;1.98;Carnicería;26;34;34;1762;38;7;17
66259PD22A;A;PD22;VE7204;28/11/2017 7:10;151.12;16.97;Celulares;15;14;33;9505;46;27;34
82443PA99A;A;PA99;VE7406;26/01/2018 0:06;2.26;1.43;Electrodomésticos;29;39;3;1796;21;6;17
27070PL50A;A;PL50;VE4365;24/08/2017 13:20;173.86;18.09;Libros;22;27;30;1423;23;16;37
50604PQ17A;A;PQ17;VE7348;24/08/2017 21:01;57.63;25.21;Lácteos;23;31;40;835;42;9;22
86334PM93B;B;PM93;VE2941;20/05/2018 16:38;3.81;5.98;Ferretería;9;20;15;1830;35;18;13
98481PC22A;A;PC22;VE8511;17/07/2017 10:09;145.8;10.43;Ropa infantil;38;32;11;3357;28;2;19
110167PK44A;A;PK44;VE1504;08/12/2017 19:32;5.69;16.08;Deportes;38;11;19;271;4;30;12
88143PT62A;A;PT62;VE6777;17/06/2018 13:00;40.12;2.84;Tarjetas regalo;16;8;17;1556;7;8;12
93821PI56A;A;PI56;VE6294;22/03/2018 1:51;66.21;25.65;Juguetes;4;12;36;837;14;22;24
55204PB54A;A;PB54;VE6971;31/10/2017 0:35;463.19;53.41;Ropa de adultos;9;25;13;5009;15;8;39
34488PK43A;A;PK43;VE6107;15/03/2018 1:46;174.63;3.05;Deportes;23;28;33;309;54;14;18
85361PF49A;A;PF49;VE7866;03/03/2018 2:19;54.71;28.72;Muebles;2;10;9;1691;15;14;23
89778PB11B;B;PB11;VE4813;25/04/2018 3:43;80.55;29.41;Ropa de adultos;25;30;31;314;32;18;3
54159PH39A;A;PH39;VE6495;17/02/2018 20:04;157.28;0.65;Bebés ;38;1;3;2483;28;55;42
6306PH97B;B;PH97;VE6107;31/10/2017 9:49;78.11;13.7;Bebés ;18;17;32;2115;11;16;35
103354PP10C;C;PP10;VE8568;01/08/2017 22:47;28.22;7.84;Licor;24;1;28;2194;30;57;4
1988PF73A;A;PF73;VE4502;30/05/2018 11:53;77.02;3.88;Muebles;12;31;5;1758;23;5;22
69360PP92A;A;PP92;VE3199;19/12/2017 7:17;38.06;0.42;Licor;9;35;1;318;64;14;15
32760PI64B;B;PI64;VE5926;22/11/2017 14:21;138.69;51.17;Juguetes;6;27;3;2191;28;8;27
41386PQ56A;A;PQ56;VE8455;17/10/2017 2:37;112.14;0.94;Lácteos;39;24;34;1848;13;38;21
69410PS21A;A;PS21;VE2285;01/08/2017 22:47;13.49;30.56;Carnicería;6;5;21;372;59;1;17
111347PG68A;A;PG68;VE8455;02/08/2017 22:02;23.96;16.53;Salud;1;12;19;6662;15;23;13
34110PJ34A;A;PJ34;VE3087;06/06/2018 10:29;14.63;14.21;Mascotas;28;34;29;3258;3;21;36
46490PN33A;A;PN33;VE7888;08/04/2018 0:57;312.65;32.76;Dormitorio;0;35;34;4391;19;19;29
28068PG74A;A;PG74;VE3927;11/01/2018 1:09;203.91;7.66;Salud;37;25;40;3230;18;6;21
48654PL68A;A;PL68;VE4446;18/04/2018 17:56;125.82;15.01;Libros;24;35;33;895;38;3;19
25134PS18A;A;PS18;VE8325;03/10/2017 7:41;140.46;2.23;Carnicería;0;34;7;1316;30;20;14
71433PA64A;A;PA64;VE6535;16/10/2017 23:47;129.18;14.7;Electrodomésticos;34;25;3;1276;41;22;25
29173PA38A;A;PA38;VE3062;06/09/2017 3:21;223.46;28.69;Electrodomésticos;38;36;30;866;39;14;17
57028PC40A;A;PC40;VE2012;25/01/2018 14:49;5.41;8.87;Ropa infantil;33;12;12;3352;36;4;24
12061PC75A;A;PC75;VE4580;28/07/2017 22:31;230.1;2.21;Ropa infantil;39;31;20;1265;40;33;35
50301PM34A;A;PM34;VE8511;19/06/2018 4:18;11.72;63.77;Ferretería;24;32;36;6507;21;6;12
80234PH61A;A;PH61;VE1125;28/11/2017 18:48;60.56;34.52;Bebés ;0;25;31;199;29;2;24
40581PR83B;B;PR83;VE2992;29/08/2017 1:56;71.65;8.2;Frutas y verduras;10;36;7;1000;25;17;36
54876PI87A;A;PI87;VE1504;14/10/2017 0:05;36.32;26.09;Juguetes;6;40;17;66;21;32;33
102800PH40A;A;PH40;VE2821;22/03/2018 11:33;276.77;49.99;Bebés ;9;3;35;1001;34;15;29
11008PG45A;A;PG45;VE5109;11/09/2017 14:05;48.49;21.78;Salud;31;26;8;878;20;7;20
99188PA51A;A;PA51;VE7204;09/12/2017 23:41;175.78;42.78;Electrodomésticos;5;9;15;463;42;29;20
108030PI64A;A;PI64;VE4333;13/06/2018 16:20;124.07;4.86;Juguetes;19;30;23;2414;30;23;17
53823PL73A;A;PL73;VE4937;16/03/2018 23:58;78.97;2.96;Libros;36;14;39;1744;13;25;11
93606PQ49A;A;PQ49;VE5049;19/09/2017 18:33;205.73;33.16;Lácteos;7;40;29;919;72;2;14
86443PT38A;A;PT38;VE4002;17/01/2018 11:50;357.22;2.21;Tarjetas regalo;8;1;21;1920;59;19;25
85613PT24A;A;PT24;VE5738;11/12/2017 14:08;3.92;61.94;Tarjetas regalo;26;40;25;3344;26;20;25
50697PI90C;C;PI90;VE7671;29/10/2017 6:59;34.5;0.45;Juguetes;38;25;8;1629;33;26;15
25492PO97A;A;PO97;VE3939;16/02/2018 13:41;33.87;4.24;Productos ecoamigables;33;3;6;42;45;34;49
91322PG86A;A;PG86;VE7125;24/11/2017 3:37;72.25;19.25;Salud;16;30;37;3169;13;9;11
88918PH75A;A;PH75;VE3877;28/05/2018 17:32;86.62;15.24;Bebés ;36;2;10;2541;43;49;33
29174PP72A;A;PP72;VE9170;22/04/2018 14:59;274.82;18.14;Licor;28;2;38;3886;54;30;24
30132PC96A;A;PC96;VE1290;18/08/2017 4:04;32.73;8.47;Ropa infantil;1;20;6;458;31;19;19
83468PC62A;A;PC62;VE7671;03/12/2017 20:04;164.33;66.76;Ropa infantil;23;39;14;172;5;41;21
86482PT12A;A;PT12;VE5445;25/11/2017 5:15;174.43;51.09;Tarjetas regalo;5;0;11;887;6;16;31
71951PK47A;A;PK47;VE3295;14/01/2018 21:07;14.18;62.78;Deportes;36;16;23;749;1;24;9
35839PD67A;A;PD67;VE2501;04/05/2018 11:22;544.07;25.62;Celulares;21;35;21;27;34;30;18
49183PE15A;A;PE15;VE2992;25/08/2017 7:04;287.18;5.7;Tecnología;15;1;7;7431;48;7;22
91214PC84A;A;PC84;VE6180;31/08/2017 20:39;67.38;0.46;Ropa infantil;8;22;34;2236;2;49;27
13872PL74A;A;PL74;VE3215;29/01/2018 9:38;1.35;18.07;Libros;27;0;10;3065;34;36;29
33640PP24A;A;PP24;VE4481;24/08/2017 8:30;27.54;37.99;Licor;12;39;24;688;39;1;33
103626PD85A;A;PD85;VE8568;02/09/2017 18:52;126.63;5.3;Celulares;21;1;40;2066;30;15;2
49591PI62A;A;PI62;VE8160;30/01/2018 1:28;225.8;24.08;Juguetes;2;6;16;116;50;31;19
4185PS31A;A;PS31;VE4277;10/01/2018 23:56;18.2;17.13;Carnicería;31;19;23;945;19;12;7
19183PM31A;A;PM31;VE6032;10/10/2017 16:17;13.35;1.35;Ferretería;23;11;21;2912;45;32;18
45741PA95A;A;PA95;VE6971;28/10/2017 13:39;181.55;45.06;Electrodomésticos;13;13;1;4487;5;16;8
716PE38A;A;PE38;VE2941;06/01/2018 2:56;361.4;2.39;Tecnología;17;33;31;194;12;7;18
2653PP60A;A;PP60;VE5049;08/06/2018 23:00;40.67;36.38;Licor;35;28;5;3000;30;25;22
42781PP89A;A;PP89;VE1504;07/10/2017 18:20;90.3;34.5;Licor;29;14;18;7691;31;18;19
40952PJ31A;A;PJ31;VE7406;27/11/2017 4:11;199.59;16.11;Mascotas;38;13;24;2691;9;19;11
36595PC62A;A;PC62;VE4242;12/10/2017 0:38;42.99;1.25;Ropa infantil;29;37;16;3748;53;11;17
85232PR55B;B;PR55;VE4813;23/07/2017 16:23;194.26;1.03;Frutas y verduras;9;38;33;1708;40;12;2
24087PC22D;D;PC22;VE1175;24/02/2018 3:47;36.19;13.82;Ropa infantil;19;24;32;1919;5;33;57
51301PC92A;A;PC92;VE8925;16/10/2017 4:12;388.55;28.09;Ropa infantil;31;11;25;454;54;9;35
88072PS96A;A;PS96;VE3955;16/02/2018 20:39;324.09;66.63;Carnicería;0;12;37;2107;52;22;11
23726PB70A;A;PB70;VE1175;22/09/2017 5:08;47.64;18.66;Ropa de adultos;38;12;26;1052;41;16;25
103370PJ80A;A;PJ80;VE5588;22/11/2017 6:33;135.8;4.8;Mascotas;33;11;6;1047;20;3;30
17018PP89A;A;PP89;VE6060;07/08/2017 2:49;250.62;21.28;Licor;36;35;2;1812;29;17;41
16224PC43A;A;PC43;VE3877;05/11/2017 4:20;110.24;43.36;Ropa infantil;0;12;20;5977;23;15;19
24553PK20A;A;PK20;VE2770;22/03/2018 10:35;0.97;6.48;Deportes;2;16;26;157;7;26;39
83105PB48A;A;PB48;VE6646;13/12/2017 12:10;771.49;18.63;Ropa de adultos;35;0;23;2714;21;23;12
84577PR89A;A;PR89;VE7016;24/08/2017 21:38;607.14;44.32;Frutas y verduras;29;22;15;2823;25;25;39
22097PI61A;A;PI61;VE1309;25/06/2018 9:04;353.77;2.98;Juguetes;7;14;14;2028;44;22;18
39900PB90A;A;PB90;VE8975;02/06/2018 14:50;139.57;6.11;Ropa de adultos;30;22;19;1037;27;22;18
5977PR65A;A;PR65;VE4052;19/03/2018 13:18;120.44;3.26;Frutas y verduras;19;33;5;1361;13;11;27
51577PE62C;C;PE62;VE3939;05/04/2018 19:13;17.56;4.81;Tecnología;20;16;40;1634;61;2;23
111454PO77A;A;PO77;VE3295;14/06/2018 22:26;219.94;27.04;Productos ecoamigables;25;9;9;2092;34;24;2
54908PD74B;B;PD74;VE7503;06/11/2017 18:49;53.79;6.87;Celulares;18;37;26;1696;31;3;30
105615PL52B;B;PL52;VE6406;15/10/2017 8:08;15.11;44.22;Libros;27;19;14;1864;6;22;42
41796PC13A;A;PC13;VE8895;17/03/2018 2:30;0.25;38.65;Ropa infantil;26;28;17;376;47;3;7
91588PN18A;A;PN18;VE6289;31/08/2017 19:07;23.88;0.55;Dormitorio;35;12;34;134;34;25;5
4321PM59A;A;PM59;VE1125;26/02/2018 9:56;232.69;15.39;Ferretería;23;21;33;737;35;8;33
48550PI87B;B;PI87;VE9946;02/04/2018 4:14;33.34;24.54;Juguetes;28;35;28;12284;51;19;41
42648PS47A;A;PS47;VE8160;17/06/2018 2:34;126.15;3.99;Carnicería;17;36;37;464;55;2;10
9352PS83A;A;PS83;VE3955;12/02/2018 3:32;158.29;13.9;Carnicería;27;12;13;1865;42;8;36
8177PO91A;A;PO91;VE4124;13/02/2018 17:25;45.24;2.83;Productos ecoamigables;5;14;34;1519;56;25;17
30760PC25A;A;PC25;VE9449;23/07/2017 9:30;31.16;36.84;Ropa infantil;6;20;3;500;18;10;12
27961PG68A;A;PG68;VE2740;28/05/2018 20:46;310.22;41.15;Salud;10;7;8;3634;24;14;36
10301PL36A;A;PL36;VE8568;01/03/2018 13:06;9.45;1.31;Libros;28;26;37;766;18;5;38
94406PM73A;A;PM73;VE7495;02/04/2018 14:21;109.99;3.07;Ferretería;28;19;18;105;29;12;24
15796PB69A;A;PB69;VE4580;14/10/2017 15:19;231.16;60.43;Ropa de adultos;1;27;2;210;43;8;8
78188PD54A;A;PD54;VE4124;03/01/2018 18:05;7.74;14.55;Celulares;0;9;5;1203;38;20;19
53839PG32A;A;PG32;VE3215;20/09/2017 2:42;82.08;6.05;Salud;11;24;36;4076;5;11;3
32589PM54B;B;PM54;VE7671;27/09/2017 18:36;160.48;34.5;Ferretería;30;3;28;2343;42;23;11
106754PJ46A;A;PJ46;VE2285;07/06/2018 2:44;45.67;3.14;Mascotas;1;24;12;836;24;18;23
3718PD50A;A;PD50;VE2233;25/04/2018 12:36;808.05;21.61;Celulares;36;18;1;1279;20;0;15
13010PB46A;A;PB46;VE1402;26/12/2017 2:44;81.42;1.94;Ropa de adultos;15;35;39;481;46;9;35
89157PT29A;A;PT29;VE8575;10/12/2017 3:37;136.74;8.37;Tarjetas regalo;10;13;34;2886;20;18;20
92979PK60A;A;PK60;VE8338;03/06/2018 14:13;23.37;8.01;Deportes;40;35;13;29;8;9;23
109025PA57A;A;PA57;VE6646;27/12/2017 13:09;145.11;2.99;Electrodomésticos;34;37;32;14606;20;23;22
88527PL48A;A;PL48;VE2456;07/02/2018 20:26;63.11;4.04;Libros;28;2;21;5509;64;39;51
18545PQ16B;B;PQ16;VE3292;02/02/2018 22:37;90.71;12.82;Lácteos;27;4;30;186;21;2;28
75506PP86A;A;PP86;VE6646;10/01/2018 23:09;50.26;17.9;Licor;24;37;9;1612;19;0;13
16992PJ13A;A;PJ13;VE5595;29/09/2017 2:46;78.87;24.25;Mascotas;33;29;37;1244;36;34;3
